step,preco,acao,saldo,lucro_acumulado
572,2.1886,BUY,9650.040881260678,-349.95911873932164
576,2.2189,HOLD,9880.372417490518,-119.62758250948173
577,2.2283,BUY,9785.091386316302,-214.9086136836977
578,2.2156,CLOSE,9923.456014195379,-76.54398580462112
579,2.2294,CLOSE,9918.62858003767,-81.37141996233004
580,2.2228,CLOSE,9918.62858003767,-81.37141996233004
581,2.216,BUY,9913.66926574765,-86.33073425234943
582,2.224,BUY,9861.059406724928,-138.9405932750724
583,2.2165,BUY,9882.771412035894,-117.22858796410583
584,2.2196,BUY,9838.094785722948,-161.90521427705244
585,2.2031,BUY,9890.704644745669,-109.2953552543313
586,2.1765,BUY,9912.834188620305,-87.16581137969479
587,2.1954,SELL,9967.189725229266,-32.810274770734395
588,2.1888,SELL,9933.819830844739,-66.18016915526096
589,2.2274,SELL,10021.41580360412,21.41580360412081
590,2.2391,SELL,9893.775957583306,-106.22404241669392
591,2.2139,SELL,10205.36734639882,205.3673463988198
592,2.1965,SELL,10327.584584582148,327.5845845821477
593,2.2085,SELL,10375.136684080097,375.13668408009653
594,2.2095,BUY,10475.448027136612,475.4480271366119
595,2.1918,BUY,10571.172634128481,571.1726341284811
596,2.2138,SELL,10505.646750764436,505.64675076443564
597,2.2081,SELL,10397.544117359173,397.54411735917347
598,2.1943,SELL,10569.861562915425,569.8615629154247
599,2.2656,SELL,10757.886228710044,757.8862287100437
600,2.3058,CLOSE,10736.635283681659,736.6352836816586
601,2.3215,BUY,10726.014142664435,726.014142664435
602,2.3324,BUY,10611.27045338398,611.2704533839806
604,2.3891,BUY,10838.38709456306,838.3870945630606
605,2.4021,SELL,10782.109495292223,782.1094952922231
606,2.385,SELL,10753.215243159886,753.2152431598861
608,2.3632,BUY,10692.736441025765,692.7364410257651
611,2.383,BUY,10730.51084922913,730.5108492291292
612,2.3755,BUY,10745.900422941611,745.9004229416114
613,2.3629,SELL,10581.828432796572,581.8284327965721
615,2.3574,CLOSE,10526.854598021318,526.8545980213185
616,2.37,CLOSE,10521.561037024421,521.5610370244212
617,2.3753,CLOSE,10521.561037024421,521.5610370244212
618,2.3907,BUY,10516.300256505909,516.3002565059087
619,2.3987,BUY,10514.048691978403,514.0486919784034
620,2.3777,CLOSE,10543.319030835952,543.3190308359517
621,2.4083,SELL,10532.78922119228,532.7892211922808
622,2.3336,CLOSE,10567.62873051813,567.6287305181304
624,2.2929,CLOSE,10562.359701392972,562.359701392972
625,2.2664,CLOSE,10562.359701392972,562.359701392972
626,2.2871,CLOSE,10562.359701392972,562.359701392972
627,2.2752,SELL,10557.078521542275,557.0785215422748
628,2.2986,SELL,10559.755473396983,559.7554733969828
632,2.2633,CLOSE,10374.599636779676,374.5996367796761
633,2.2391,CLOSE,10369.318456928979,369.3184569289788
634,2.2725,BUY,10364.133797700515,364.13379770051506
635,2.287,BUY,10390.301892145713,390.3018921457133
636,2.2774,CLOSE,10315.17413712563,315.1741371256303
637,2.2835,CLOSE,10309.989477897167,309.9894778971666
638,2.2794,SELL,10304.834483158218,304.83448315821806
639,2.294,SELL,10315.665669313928,315.66566931392845
640,2.3048,SELL,10255.444274288182,255.444274288182
641,2.3025,SELL,10212.986024557798,212.98602455779837
642,2.3021,BUY,10135.174305993116,135.17430599311592
643,2.3054,SELL,10186.693202573982,186.6932025739825
644,2.2725,HOLD,10254.604926567643,254.6049265676429
646,2.2843,BUY,10267.010200213625,267.01020021362456
647,2.2563,CLOSE,10270.846908234047,270.8469082340471
648,2.2922,CLOSE,10265.710835097372,265.7108350973722
649,2.3365,CLOSE,10265.710835097372,265.7108350973722
650,2.336,SELL,10260.577979679823,260.57797967982333
651,2.3425,SELL,10295.495363472672,295.49536347267167
652,2.3593,SELL,10292.940432951244,292.94043295124357
653,2.3515,SELL,10438.997294426206,438.9972944262063
654,2.3121,SELL,10541.194515283323,541.1945152833232
655,2.3398,SELL,10669.366863108291,669.366863108291
656,2.3464,SELL,10626.358865997587,626.3588659975867
657,2.3587,BUY,10692.95059810246,692.9505981024595
658,2.3674,BUY,10830.227203157125,830.2272031571247
660,2.3809,HOLD,10844.140372588341,844.140372588341
663,2.4083,CLOSE,10896.082871798215,896.0828717982149
664,2.4255,CLOSE,10890.733721924227,890.7337219242272
665,2.4568,BUY,10885.288355063265,885.288355063265
666,2.463,BUY,10742.142108899621,742.1421088996212
667,2.4452,CLOSE,10879.711228589355,879.7112285893545
668,2.4279,SELL,10868.828728797529,868.828728797529
670,2.3772,BUY,11336.820051995814,1336.8200519958136
671,2.3911,CLOSE,11439.956589759107,1439.9565897591074
672,2.4009,CLOSE,11434.285344110285,1434.2853441102852
673,2.4165,CLOSE,11434.285344110285,1434.2853441102852
674,2.4312,CLOSE,11434.285344110285,1434.2853441102852
675,2.415,CLOSE,11434.285344110285,1434.2853441102852
676,2.4216,BUY,11428.568201438231,1428.568201438231
677,2.4096,BUY,11570.101724552993,1570.101724552993
678,2.4105,CLOSE,11837.950112383085,1837.950112383085
679,2.4067,CLOSE,11832.23296971103,1832.2329697110308
680,2.3971,CLOSE,11832.23296971103,1832.2329697110308
681,2.4108,SELL,11826.316853226175,1826.3168532261752
682,2.4026,SELL,11869.866684456169,1869.8666844561685
683,2.4032,SELL,11873.453141145697,1873.4531411456974
684,2.3689,HOLD,11936.472308690274,1936.472308690274
686,2.3148,SELL,11977.46038514203,1977.4603851420306
687,2.3249,SELL,11938.52171251286,1938.5217125128602
688,2.3068,SELL,11902.657145617573,1902.6571456175734
689,2.3364,CLOSE,11959.528101694388,1959.5281016943882
690,2.3283,CLOSE,11953.611985209533,1953.6119852095326
691,2.3394,BUY,11947.635179216928,1947.635179216928
692,2.3306,BUY,12157.6074794748,2157.6074794748
693,2.3359,BUY,12102.602141371983,2102.6021413719827
694,2.3506,BUY,12020.094134217756,2020.0941342177557
695,2.3433,BUY,11991.533670202833,1991.5336702028326
696,2.3433,HOLD,12190.399123343788,2190.3991233437882
697,2.3125,SELL,12099.563784272978,2099.5637842729775
698,2.3421,SELL,12038.800574105571,2038.8005741055713
699,2.3469,SELL,12131.266328708147,2131.266328708147
700,2.2683,SELL,12198.898423503175,2198.898423503175
701,2.2435,SELL,12261.24676089234,2261.24676089234
702,2.2639,SELL,12367.978660490742,2367.978660490742
704,2.2188,HOLD,12662.283947997226,2662.2839479972263
706,2.2483,SELL,12664.925826700159,2664.9258267001587
707,2.254,SELL,12480.522693235593,2480.5226932355927
708,2.2819,SELL,12503.242850080795,2503.2428500807946
709,2.3347,SELL,12534.417018775379,2534.417018775379
710,2.3116,CLOSE,12704.554007244118,2704.554007244118
711,2.2984,CLOSE,12698.501198947833,2698.5011989478335
712,2.3094,BUY,12692.151948348359,2692.151948348359
713,2.3009,CLOSE,12944.852537443132,2944.852537443132
714,2.3002,CLOSE,12938.503286843657,2938.5032868436574
716,2.272,BUY,12932.034035200235,2932.034035200235
718,2.2875,SELL,13089.761085591303,3089.7610855913026
719,2.2945,SELL,13170.591494335062,3170.5914943350617
720,2.2834,CLOSE,13139.091408574628,3139.091408574628
721,2.2949,SELL,13125.976982327544,3125.9769823275437
724,2.2894,HOLD,13312.190900896347,3312.1909008963466
727,2.306,CLOSE,13462.113927986884,3462.113927986884
728,2.2911,CLOSE,13455.547656359906,3455.547656359906
729,2.3026,CLOSE,13455.547656359906,3455.547656359906
730,2.2851,CLOSE,13455.547656359906,3455.547656359906
731,2.2723,SELL,13448.819882531727,3448.8198825317268
732,2.2605,SELL,13414.564726430615,3414.5647264306153
733,2.2403,SELL,13508.154706492582,3508.1547064925817
734,2.1703,CLOSE,13404.165839757065,3404.1658397570645
735,2.1846,CLOSE,13397.438065928885,3397.4380659288854
736,2.1769,CLOSE,13397.438065928885,3397.4380659288854
737,2.1841,CLOSE,13397.438065928885,3397.4380659288854
738,2.219,CLOSE,13397.438065928885,3397.4380659288854
739,2.2147,SELL,13390.739346895922,3390.7393468959217
740,2.2088,SELL,13262.478408057612,3262.478408057612
744,2.1833,CLOSE,12823.690985716026,2823.6909857160263
746,2.1817,CLOSE,12816.992266683063,2816.9922666830626
747,2.1748,BUY,12810.583770549722,2810.5837705497215
748,2.1982,SELL,12846.990267284265,2846.9902672842654
749,2.2035,SELL,12898.444646344413,2898.444646344413
750,2.1899,SELL,12862.822383918157,2862.8223839181574
751,2.1952,SELL,12901.837242765961,2901.8372427659615
752,2.2074,SELL,12909.187868345982,2909.1878683459818
756,2.1462,BUY,12799.669125763052,2799.669125763052
757,2.143,BUY,12754.72173959416,2754.7217395941607
758,2.1509,CLOSE,12753.59805493994,2753.598054939939
759,2.1686,BUY,12740.821421349588,2740.8214213495885
760,2.1763,BUY,12656.214913211668,2656.2149132116683
761,2.1747,SELL,12660.763042093067,2660.7630420930673
762,2.1997,CLOSE,12671.328223621485,2671.3282236214854
763,2.2053,SELL,12658.662177988628,2658.662177988628
764,2.19,SELL,12747.852281335998,2747.8522813359978
765,2.207,SELL,12751.217945613256,2751.2179456132562
766,2.2049,CLOSE,12846.578433468932,2846.5784334689324
767,2.2082,CLOSE,12840.245936131269,2840.2459361312685
768,2.2093,CLOSE,12840.245936131269,2840.2459361312685
769,2.1956,BUY,12833.825813163203,2833.825813163203
772,2.2369,CLOSE,13039.544039109232,3039.5440391092325
773,2.2424,CLOSE,13033.123916141167,3033.123916141167
774,2.2641,SELL,13026.607354183096,3026.6073541830956
775,2.2755,SELL,12929.005626794922,2929.005626794922
776,2.2641,SELL,12954.154538146477,2954.1545381464766
779,2.2732,SELL,12988.883987155765,2988.8839871557648
780,2.2641,HOLD,12958.346023371734,2958.346023371734
782,2.2635,BUY,12965.70200988438,2965.7020098843805
784,2.2794,SELL,13032.26592745357,3032.265927453571
786,2.3062,BUY,12956.384699364602,2956.384699364602
787,2.2793,SELL,13118.83169350749,3118.831693507491
788,2.2713,SELL,13019.738923705001,3019.738923705001
791,2.2749,SELL,12887.224332134803,2887.2243321348033
792,2.278,CLOSE,12905.401112394431,2905.401112394431
793,2.2761,CLOSE,12898.83841519908,2898.8384151990795
794,2.2578,CLOSE,12898.83841519908,2898.8384151990795
795,2.2419,CLOSE,12898.83841519908,2898.8384151990795
796,2.2413,CLOSE,12898.83841519908,2898.8384151990795
797,2.2243,CLOSE,12898.83841519908,2898.8384151990795
798,2.2005,CLOSE,12898.83841519908,2898.8384151990795
799,2.2004,SELL,12892.38899599148,2892.3889959914795
800,2.1721,SELL,12956.780494728971,2956.7804947289715
801,2.1804,CLOSE,12955.670296474877,2955.6702964748765
802,2.191,CLOSE,12949.220877267277,2949.2208772672766
803,2.2069,CLOSE,12949.220877267277,2949.2208772672766
804,2.1532,SELL,12942.746266828643,2942.7462668286425
805,2.1766,CLOSE,12925.164546121068,2925.1645461210683
806,2.1929,CLOSE,12918.689935682434,2918.689935682434
807,2.1887,CLOSE,12918.689935682434,2918.689935682434
808,2.2192,BUY,12912.230590714593,2912.230590714593
809,2.186,BUY,12978.761760719395,2978.761760719395
810,2.1829,BUY,12852.906964126978,2852.906964126978
811,2.188,CLOSE,12871.2030358783,2871.2030358782995
812,2.189,SELL,12858.311319065004,2858.3113190650038
813,2.1846,BUY,12850.973254738195,2850.9732547381955
814,2.1915,SELL,12833.706708488658,2833.7067084886585
815,2.198,SELL,12812.191565884874,2812.191565884874
816,2.2186,SELL,12741.577764518604,2741.5777645186045
817,2.2086,SELL,12669.860622505983,2669.860622505983
818,2.2385,CLOSE,12580.490030151797,2580.4900301517973
819,2.2554,CLOSE,12574.06996676586,2574.069966765859
820,2.2558,CLOSE,12574.06996676586,2574.069966765859
821,2.274,CLOSE,12574.06996676586,2574.069966765859
824,2.2799,HOLD,12574.06996676586,2574.069966765859
827,2.2999,BUY,12567.782931782476,2567.782931782476
828,2.3169,CLOSE,12595.9419170655,2595.9419170655
829,2.3251,CLOSE,12589.654882082117,2589.654882082117
830,2.3237,CLOSE,12589.654882082117,2589.654882082117
831,2.3121,CLOSE,12589.654882082117,2589.654882082117
832,2.3123,CLOSE,12589.654882082117,2589.654882082117
833,2.3043,SELL,12583.360054641076,2583.360054641076
834,2.2804,SELL,12588.80799911383,2588.8079991138293
835,2.2832,SELL,12588.80799911383,2588.8079991138293
836,2.2863,SELL,12536.50773217541,2536.5077321754106
837,2.2952,SELL,12522.343076546258,2522.343076546258
838,2.3199,SELL,12424.280076036724,2424.2800760367245
839,2.3301,SELL,12408.481037065745,2408.481037065745
840,2.3421,SELL,12545.224443331816,2545.2244433318156
841,2.3194,SELL,12483.117876342445,2483.117876342445
842,2.3227,CLOSE,12598.069504717509,2598.0695047175086
844,2.3283,HOLD,12591.774677276468,2591.7746772764676
845,2.3275,CLOSE,12591.774677276468,2591.7746772764676
848,2.3572,HOLD,12591.774677276468,2591.7746772764676
851,2.3613,CLOSE,12591.774677276468,2591.7746772764676
852,2.3429,CLOSE,12591.774677276468,2591.7746772764676
854,2.3449,CLOSE,12591.774677276468,2591.7746772764676
856,2.3436,HOLD,12591.774677276468,2591.7746772764676
857,2.3428,SELL,12585.47878993783,2585.47878993783
858,2.322,CLOSE,12577.389162553936,2577.3891625539363
859,2.3272,SELL,12564.80772857769,2564.807728577691
860,2.3202,CLOSE,12516.063875493002,2516.0638754930023
861,2.3069,CLOSE,12509.778328855395,2509.7783288553946
862,2.3175,CLOSE,12509.778328855395,2509.7783288553946
863,2.3131,CLOSE,12509.778328855395,2509.7783288553946
864,2.3109,BUY,12503.523439690967,2503.5234396909673
865,2.3099,CLOSE,12499.114513014425,2499.114513014425
866,2.3099,CLOSE,12492.859623849998,2492.8596238499977
867,2.3195,BUY,12486.613194038073,2486.613194038073
868,2.3221,CLOSE,12617.160272117988,2617.160272117988
869,2.3401,SELL,12604.60838538491,2604.6083853849104
870,2.343,SELL,12618.375157406117,2618.375157406117
871,2.3179,SELL,12552.294651704326,2552.2946517043256
872,2.3293,SELL,12449.3191969857,2449.3191969857
873,2.3082,SELL,12325.968919675688,2325.968919675688
874,2.3364,CLOSE,12204.270655008222,2204.270655008222
875,2.3521,BUY,12191.866215488026,2191.866215488026
876,2.3565,CLOSE,12188.793551178504,2188.7935511785035
877,2.3477,SELL,12176.60322129517,2176.6032212951704
878,2.3533,SELL,12040.121055818281,2040.121055818281
880,2.3485,HOLD,12132.642673613476,2132.6426736134763
881,2.3992,CLOSE,12125.486305386225,2125.4863053862246
882,2.3498,BUY,12113.335260622884,2113.3352606228837
883,2.3417,BUY,12147.424238884547,2147.424238884547
884,2.3528,HOLD,11975.452975415259,1975.452975415259
888,2.3348,SELL,12268.530376275143,2268.5303762751428
889,2.3363,CLOSE,12332.57477279162,2332.5747727916205
890,2.3469,CLOSE,12326.437438936555,2326.437438936555
891,2.356,BUY,12320.274220217087,2320.2742202170866
892,2.3511,CLOSE,12299.845071778824,2299.8450717788237
893,2.3366,CLOSE,12293.681853059355,2293.6818530593555
894,2.282,CLOSE,12293.681853059355,2293.6818530593555
895,2.2699,SELL,12287.535012132827,2287.5350121328265
896,2.2691,SELL,12336.459910277941,2336.459910277941
897,2.2693,CLOSE,12332.296089159207,2332.2960891592065
898,2.268,BUY,12319.98617360856,2319.9861736085604
899,2.2917,BUY,12304.916260952627,2304.9162609526265
900,2.2901,SELL,12436.475486383302,2436.4754863833023
901,2.2876,SELL,12646.207192043328,2646.207192043328
902,2.2996,SELL,12624.922538746145,2624.9225387461447
904,2.3407,HOLD,12732.384081002645,2732.384081002645
906,2.3819,SELL,13087.993532431152,3087.993532431152
907,2.3813,BUY,13479.956384678211,3479.956384678211
908,2.3833,BUY,13623.22912612485,3623.22912612485
909,2.41,SELL,13746.732668270432,3746.7326682704315
910,2.3978,SELL,13725.232095151703,3725.232095151703
911,2.3919,CLOSE,13841.94949208195,3841.9494920819507
912,2.3933,CLOSE,13835.072687345448,3835.072687345448
913,2.382,SELL,13828.155151001774,3828.1551510017744
914,2.3887,SELL,13660.003540092766,3660.0035400927663
916,2.3817,SELL,13223.668520544212,3223.668520544212
917,2.3656,CLOSE,13170.891007631168,3170.8910076311677
918,2.3929,CLOSE,13163.973471287494,3163.9734712874942
919,2.4149,BUY,13157.39148455185,3157.39148455185
920,2.4023,SELL,13162.829121717841,3162.829121717841
921,2.4161,BUY,13302.78135572349,3302.7813557234895
922,2.4135,SELL,13365.458287013496,3365.4582870134964
923,2.4095,SELL,13383.868501680028,3383.868501680028
924,2.3952,CLOSE,13349.34934918028,3349.34934918028
926,2.362,CLOSE,13342.663277000684,3342.6632770006836
927,2.3526,BUY,13335.991945362182,3335.9919453621824
928,2.3534,HOLD,13411.076308491489,3411.076308491489
929,2.372,BUY,13517.684640873553,3517.684640873553
930,2.3691,SELL,13432.075364111615,3432.0753641116153
931,2.3968,CLOSE,13322.70979958477,3322.7097995847707
932,2.3564,CLOSE,13315.990402204025,3315.9904022040246
933,2.3605,CLOSE,13315.990402204025,3315.9904022040246
934,2.3588,CLOSE,13315.990402204025,3315.9904022040246
935,2.3398,CLOSE,13315.990402204025,3315.9904022040246
936,2.2845,SELL,13309.332407002923,3309.332407002923
937,2.2713,CLOSE,13364.220611394761,3364.2206113947614
938,2.1933,CLOSE,13357.56261619366,3357.56261619366
939,2.2166,CLOSE,13357.56261619366,3357.56261619366
940,2.2389,SELL,13350.883834885562,3350.8838348855625
941,2.2424,CLOSE,13431.750269625827,3431.750269625827
942,2.2234,SELL,13418.358952573572,3418.3589525735715
943,2.2382,SELL,13665.978205694264,3665.978205694264
944,2.2544,SELL,13579.824963249048,3579.824963249048
945,2.2818,SELL,13631.174577951495,3631.174577951495
946,2.2849,SELL,13733.87380735639,3733.873807356391
947,2.3529,BUY,13674.676411069675,3674.676411069675
948,2.3615,SELL,13723.868356490302,3723.868356490302
949,2.3428,SELL,13667.553556865105,3667.553556865105
950,2.335,SELL,13626.0584413518,3626.058441351801
951,2.3383,BUY,13699.47965065953,3699.4796506595303
952,2.3111,SELL,13636.728930294288,3636.728930294288
953,2.3243,BUY,13706.92697095884,3706.9269709588407
954,2.3211,SELL,13710.535816864596,3710.535816864596
955,2.3271,CLOSE,13607.289819433967,3607.289819433967
956,2.3489,SELL,13593.630906615817,3593.6309066158174
957,2.3421,SELL,13501.430643147596,3501.430643147596
958,2.3279,SELL,13507.973887651791,3507.9738876517913
959,2.341,SELL,13554.371439590639,3554.371439590639
960,2.3596,SELL,13522.25005747913,3522.25005747913
961,2.347,BUY,13349.354595873347,3349.3545958733466
962,2.3661,BUY,13251.70598310582,3251.7059831058195
963,2.3794,SELL,13207.977283472565,3207.9772834725645
964,2.3864,SELL,13160.923745098673,3160.923745098673
966,2.3652,SELL,13182.729043369502,3182.7290433695016
967,2.3775,CLOSE,13300.362889304231,3300.3628893042314
968,2.3677,SELL,13287.108719217844,3287.108719217844
970,2.3673,CLOSE,13243.191074124463,3243.191074124463
971,2.3786,CLOSE,13236.544196325955,3236.5441963259545
972,2.3642,CLOSE,13236.544196325955,3236.5441963259545
973,2.353,CLOSE,13236.544196325955,3236.5441963259545
974,2.3096,SELL,13229.925924227791,3229.9259242277913
975,2.3247,SELL,13236.424852372747,3236.4248523727474
976,2.3157,CLOSE,13302.004945471845,3302.0049454718446
977,2.2977,CLOSE,13295.386673373681,3295.3866733736813
978,2.3057,CLOSE,13295.386673373681,3295.3866733736813
979,2.3163,SELL,13288.738980036995,3288.7389800369947
980,2.3258,SELL,13459.373700132513,3459.3737001325135
981,2.3328,SELL,13358.169659248275,3358.169659248275
982,2.3181,CLOSE,13410.536866450002,3410.536866450002
983,2.3098,SELL,13397.187228526758,3397.187228526758
984,2.2956,SELL,13328.091919238668,3328.091919238668
985,2.2985,CLOSE,13459.67342127425,3459.6734212742504
986,2.3158,SELL,13446.24499094935,3446.24499094935
987,2.2864,CLOSE,13367.34013869452,3367.3401386945206
988,2.3019,SELL,13353.9333461297,3353.933346129699
