data,par,preco,adx,sinal,confianca
23:44:14,1764297854.448437,IRYSUSDT,0.037197,25.2,NEUTRO,47.7
23:44:15,1764297855.899007,MUSDT,1.2626,11.8,NEUTRO,53.4
23:44:17,1764297857.380811,YALAUSDT,0.04674,21.5,NEUTRO,40.1
23:44:18,1764297858.815652,SQDUSDT,0.09676,42.5,NEUTRO,45.1
23:44:20,1764297860.284637,TRADOORUSDT,2.096,19.8,NEUTRO,47.8
23:44:21,1764297861.775091,IRYSUSDT,0.037164,25.2,NEUTRO,48.1
23:44:23,1764297863.209489,MUSDT,1.2594,11.8,NEUTRO,54.8
23:44:24,1764297864.668251,YALAUSDT,0.0467,21.5,NEUTRO,42.1
23:44:26,1764297866.133547,SQDUSDT,0.09674,42.5,NEUTRO,45.1
23:44:27,1764297867.562856,TRADOORUSDT,2.096,19.8,NEUTRO,48.1
23:44:29,1764297869.019411,IRYSUSDT,0.037173,25.2,NEUTRO,48.1
23:44:30,1764297870.476265,MUSDT,1.2594,11.8,NEUTRO,54.8
23:44:31,1764297871.924735,YALAUSDT,0.04674,21.5,NEUTRO,40.4
23:44:33,1764297873.357152,SQDUSDT,0.09653,42.5,NEUTRO,45.1
23:44:34,1764297874.829724,TRADOORUSDT,2.096,19.8,NEUTRO,48.2
23:44:36,1764297876.260789,IRYSUSDT,0.037181,25.2,NEUTRO,48.1
23:44:37,1764297877.706324,MUSDT,1.2597,11.8,NEUTRO,54.3
23:44:39,1764297879.180637,YALAUSDT,0.04674,21.5,NEUTRO,40.4
23:44:40,1764297880.633194,SQDUSDT,0.09687,42.5,NEUTRO,45.1
23:44:42,1764297882.068617,TRADOORUSDT,2.1,19.8,NEUTRO,47.9
23:44:43,1764297883.545682,IRYSUSDT,0.037239,25.2,NEUTRO,47.8
23:44:44,1764297884.981676,MUSDT,1.2589,11.8,NEUTRO,54.5
23:44:46,1764297886.42548,YALAUSDT,0.04669,21.5,NEUTRO,42.4
23:44:47,1764297887.89425,SQDUSDT,0.09671,42.5,NEUTRO,45.6
23:44:49,1764297889.325431,TRADOORUSDT,2.091,19.8,NEUTRO,47.7
23:44:50,1764297890.746376,IRYSUSDT,0.037268,25.2,NEUTRO,48.0
23:44:52,1764297892.236744,MUSDT,1.2576,11.8,NEUTRO,54.0
23:44:53,1764297893.681183,YALAUSDT,0.04672,21.5,NEUTRO,41.7
23:44:55,1764297895.123042,SQDUSDT,0.09804,42.6,NEUTRO,47.2
23:44:56,1764297896.594794,TRADOORUSDT,2.09,19.8,NEUTRO,47.7
23:44:58,1764297898.027598,IRYSUSDT,0.037243,25.2,NEUTRO,47.7
23:44:59,1764297899.477986,MUSDT,1.2537,11.8,NEUTRO,52.5
23:45:01,1764297901.019914,YALAUSDT,0.04666,22.4,NEUTRO,41.0
23:45:02,1764297902.458663,SQDUSDT,0.09815,45.2,NEUTRO,38.0
23:45:03,1764297903.924157,TRADOORUSDT,2.086,20.5,NEUTRO,50.0
23:45:05,1764297905.358709,IRYSUSDT,0.037322,26.6,NEUTRO,42.4
23:45:06,1764297906.797974,MUSDT,1.2561,12.5,NEUTRO,45.6
23:45:08,1764297908.245276,YALAUSDT,0.04676,22.4,NEUTRO,38.3
23:45:09,1764297909.705871,SQDUSDT,0.09701,45.2,NEUTRO,37.8
23:45:11,1764297911.195121,TRADOORUSDT,2.084,20.5,NEUTRO,50.3
23:45:12,1764297912.62658,IRYSUSDT,0.037304,26.6,NEUTRO,42.6
23:45:14,1764297914.08174,MUSDT,1.2592,12.5,NEUTRO,46.2
23:45:15,1764297915.517956,YALAUSDT,0.04685,22.4,NEUTRO,39.0
23:45:16,1764297916.959342,SQDUSDT,0.09693,45.2,NEUTRO,37.8
23:45:18,1764297918.444946,TRADOORUSDT,2.078,20.5,NEUTRO,49.1
23:45:19,1764297919.868661,IRYSUSDT,0.037292,26.6,NEUTRO,42.5
23:45:21,1764297921.302192,MUSDT,1.2594,12.5,NEUTRO,46.4
23:45:22,1764297922.769893,YALAUSDT,0.04675,22.4,NEUTRO,38.3
23:45:24,1764297924.213981,SQDUSDT,0.09744,45.2,NEUTRO,37.9
23:45:25,1764297925.639619,TRADOORUSDT,2.079,20.5,NEUTRO,49.6
23:45:27,1764297927.132605,IRYSUSDT,0.037251,26.6,NEUTRO,42.2
23:45:28,1764297928.57749,MUSDT,1.2578,12.5,NEUTRO,45.9
23:45:30,1764297930.026463,YALAUSDT,0.04678,22.4,NEUTRO,38.1
23:45:31,1764297931.53928,SQDUSDT,0.09722,45.2,NEUTRO,37.8
23:45:32,1764297932.981811,TRADOORUSDT,2.08,20.5,NEUTRO,50.2
23:45:34,1764297934.40719,IRYSUSDT,0.037249,26.6,NEUTRO,42.3
23:45:35,1764297935.840468,MUSDT,1.2566,12.5,NEUTRO,46.2
23:45:37,1764297937.275064,YALAUSDT,0.04672,22.4,NEUTRO,40.3
23:45:38,1764297938.709593,SQDUSDT,0.09711,45.2,NEUTRO,37.9
23:45:40,1764297940.199385,TRADOORUSDT,2.076,20.5,NEUTRO,47.8
23:45:41,1764297941.652956,IRYSUSDT,0.037143,26.6,NEUTRO,42.0
23:45:43,1764297943.108918,MUSDT,1.2541,12.5,NEUTRO,45.4
23:45:44,1764297944.573371,YALAUSDT,0.04678,22.4,NEUTRO,38.1
23:45:46,1764297946.02855,SQDUSDT,0.09681,45.2,NEUTRO,37.7
23:45:47,1764297947.459183,TRADOORUSDT,2.077,20.5,NEUTRO,47.9
23:45:48,1764297948.934943,IRYSUSDT,0.037241,26.6,NEUTRO,42.5
23:45:50,1764297950.376482,MUSDT,1.2535,12.5,NEUTRO,44.9
23:45:51,1764297951.806661,YALAUSDT,0.04674,22.4,NEUTRO,38.4
23:45:53,1764297953.32713,SQDUSDT,0.09663,45.2,NEUTRO,38.0
23:45:54,1764297954.7815,TRADOORUSDT,2.068,20.5,NEUTRO,46.7
23:45:56,1764297956.209457,IRYSUSDT,0.037233,26.6,NEUTRO,42.6
23:45:57,1764297957.663473,MUSDT,1.2508,12.5,NEUTRO,44.1
23:45:59,1764297959.121553,YALAUSDT,0.04672,22.4,NEUTRO,40.4
23:46:00,1764297960.560739,SQDUSDT,0.09693,45.2,NEUTRO,38.2
23:46:02,1764297962.031403,TRADOORUSDT,2.068,20.5,NEUTRO,46.6
23:46:03,1764297963.456314,IRYSUSDT,0.037308,26.6,NEUTRO,42.5
23:46:04,1764297964.920759,MUSDT,1.2509,12.5,NEUTRO,44.2
23:46:06,1764297966.39833,YALAUSDT,0.04667,22.4,NEUTRO,41.5
23:46:07,1764297967.859035,SQDUSDT,0.09743,45.2,NEUTRO,38.6
23:46:09,1764297969.293506,TRADOORUSDT,2.067,20.5,NEUTRO,46.8
23:46:10,1764297970.741341,IRYSUSDT,0.03736,26.6,NEUTRO,42.2
23:46:12,1764297972.17353,MUSDT,1.251,12.5,NEUTRO,44.1
23:46:13,1764297973.607051,YALAUSDT,0.04676,22.4,NEUTRO,38.3
23:46:15,1764297975.078072,SQDUSDT,0.09662,45.2,NEUTRO,38.4
23:46:16,1764297976.508962,TRADOORUSDT,2.063,20.5,NEUTRO,45.5
23:46:17,1764297977.952241,IRYSUSDT,0.037373,26.6,NEUTRO,42.0
23:46:19,1764297979.435888,MUSDT,1.2504,12.5,NEUTRO,44.1
23:46:20,1764297980.873591,YALAUSDT,0.0468,22.4,NEUTRO,38.3
23:46:22,1764297982.312226,SQDUSDT,0.09626,45.2,NEUTRO,38.1
23:46:23,1764297983.799089,TRADOORUSDT,2.057,20.5,NEUTRO,46.2
23:46:25,1764297985.252331,IRYSUSDT,0.037389,26.6,NEUTRO,42.0
23:46:26,1764297986.690227,MUSDT,1.2491,12.5,NEUTRO,42.8
23:46:28,1764297988.200293,YALAUSDT,0.0468,22.4,NEUTRO,38.2
23:46:29,1764297989.635425,SQDUSDT,0.09615,45.2,NEUTRO,38.2
23:46:31,1764297991.067172,TRADOORUSDT,2.059,20.5,NEUTRO,46.2
23:46:32,1764297992.520468,IRYSUSDT,0.03741,26.6,NEUTRO,40.8
23:46:34,1764297994.004181,MUSDT,1.2498,12.5,NEUTRO,43.5
23:46:35,1764297995.443146,YALAUSDT,0.04689,22.4,NEUTRO,38.4
23:46:36,1764297996.932649,SQDUSDT,0.09635,45.2,NEUTRO,39.0
23:46:38,1764297998.37165,TRADOORUSDT,2.059,20.5,NEUTRO,46.2
23:46:39,1764297999.800923,IRYSUSDT,0.03744,26.5,NEUTRO,40.9
23:46:41,1764298001.30533,MUSDT,1.2552,12.5,NEUTRO,45.5
23:46:42,1764298002.74128,YALAUSDT,0.04695,22.4,NEUTRO,37.8
23:46:44,1764298004.184132,SQDUSDT,0.09638,45.2,NEUTRO,39.3
23:46:45,1764298005.673747,TRADOORUSDT,2.065,20.5,NEUTRO,45.2
23:46:47,1764298007.094806,IRYSUSDT,0.037425,26.5,NEUTRO,41.0
23:46:48,1764298008.516667,MUSDT,1.2511,12.5,NEUTRO,44.3
23:46:50,1764298010.031972,YALAUSDT,0.04693,22.4,NEUTRO,38.0
23:46:51,1764298011.470857,SQDUSDT,0.09658,45.2,NEUTRO,40.9
23:46:52,1764298012.927332,TRADOORUSDT,2.065,20.5,NEUTRO,45.2
23:46:54,1764298014.415572,IRYSUSDT,0.037363,26.5,NEUTRO,42.0
23:46:55,1764298015.855522,MUSDT,1.2508,12.5,NEUTRO,44.4
23:46:57,1764298017.288184,YALAUSDT,0.04697,22.4,NEUTRO,37.8
23:46:58,1764298018.748192,SQDUSDT,0.09656,45.2,NEUTRO,42.2
23:47:00,1764298020.182438,TRADOORUSDT,2.063,20.5,NEUTRO,45.2
23:47:01,1764298021.629167,IRYSUSDT,0.03736,26.5,NEUTRO,42.0
23:47:03,1764298023.072307,MUSDT,1.2553,12.5,NEUTRO,45.7
23:47:04,1764298024.502508,YALAUSDT,0.04698,22.4,NEUTRO,38.0
23:47:05,1764298025.964732,SQDUSDT,0.09678,45.2,NEUTRO,42.5
23:47:07,1764298027.420235,TRADOORUSDT,2.078,20.5,NEUTRO,48.5
23:47:08,1764298028.848047,IRYSUSDT,0.037251,26.5,NEUTRO,42.0
23:47:10,1764298030.29518,MUSDT,1.2552,12.5,NEUTRO,45.7
23:47:11,1764298031.737375,YALAUSDT,0.04698,22.4,NEUTRO,37.8
23:47:13,1764298033.192039,SQDUSDT,0.09627,45.2,NEUTRO,42.5
23:47:14,1764298034.632988,TRADOORUSDT,2.086,20.5,NEUTRO,50.2
23:47:16,1764298036.071672,IRYSUSDT,0.037261,26.5,NEUTRO,42.0
23:47:17,1764298037.524835,MUSDT,1.2544,12.5,NEUTRO,45.9
23:47:18,1764298038.97149,YALAUSDT,0.04696,22.4,NEUTRO,37.8
23:47:20,1764298040.413575,SQDUSDT,0.09596,45.2,NEUTRO,43.3
23:47:21,1764298041.844348,TRADOORUSDT,2.086,20.5,NEUTRO,50.4
23:47:23,1764298043.282532,IRYSUSDT,0.037272,26.5,NEUTRO,42.4
23:47:24,1764298044.743645,MUSDT,1.256,12.5,NEUTRO,45.4
23:47:26,1764298046.172167,YALAUSDT,0.04699,22.4,NEUTRO,37.9
23:47:27,1764298047.640642,SQDUSDT,0.09563,45.2,NEUTRO,45.9
23:47:29,1764298049.116285,TRADOORUSDT,2.086,20.5,NEUTRO,50.4
23:47:30,1764298050.541917,IRYSUSDT,0.037275,26.5,NEUTRO,42.4
23:47:31,1764298051.995368,MUSDT,1.2581,12.5,NEUTRO,45.5
23:47:33,1764298053.437843,YALAUSDT,0.04685,22.4,NEUTRO,38.7
23:47:34,1764298054.867287,SQDUSDT,0.09567,45.2,NEUTRO,46.1
23:47:36,1764298056.322223,TRADOORUSDT,2.094,20.5,NEUTRO,51.2
23:47:37,1764298057.769886,IRYSUSDT,0.037283,26.5,NEUTRO,42.2
23:47:39,1764298059.203527,MUSDT,1.2584,12.5,NEUTRO,45.7
23:47:40,1764298060.66924,YALAUSDT,0.04689,22.4,NEUTRO,38.3
23:47:42,1764298062.108043,SQDUSDT,0.09552,45.2,NEUTRO,45.5
23:47:43,1764298063.546571,TRADOORUSDT,2.089,20.5,NEUTRO,50.8
23:47:44,1764298064.982656,IRYSUSDT,0.037288,26.5,NEUTRO,42.3
23:47:46,1764298066.414261,MUSDT,1.2541,12.5,NEUTRO,44.5
23:47:47,1764298067.846258,YALAUSDT,0.04695,22.4,NEUTRO,37.7
23:47:49,1764298069.339816,SQDUSDT,0.09575,45.2,NEUTRO,46.2
23:47:50,1764298070.778187,TRADOORUSDT,2.089,20.5,NEUTRO,50.7
23:47:52,1764298072.216479,IRYSUSDT,0.037279,26.5,NEUTRO,42.2
23:47:53,1764298073.667562,MUSDT,1.2551,12.5,NEUTRO,44.2
23:47:55,1764298075.108554,YALAUSDT,0.04688,22.4,NEUTRO,39.1
23:47:56,1764298076.556517,SQDUSDT,0.09556,45.2,NEUTRO,46.2
23:47:58,1764298078.016677,TRADOORUSDT,2.084,20.5,NEUTRO,50.6
23:47:59,1764298079.452581,IRYSUSDT,0.037318,26.5,NEUTRO,42.3
23:48:00,1764298080.900675,MUSDT,1.2555,12.5,NEUTRO,43.7
23:48:02,1764298082.388248,YALAUSDT,0.04679,22.4,NEUTRO,38.3
23:48:03,1764298083.823563,SQDUSDT,0.0955,45.2,NEUTRO,46.8
23:48:05,1764298085.264626,TRADOORUSDT,2.087,20.5,NEUTRO,50.2
23:48:06,1764298086.726173,IRYSUSDT,0.03736,26.5,NEUTRO,41.9
23:48:08,1764298088.956666,MUSDT,1.2589,12.5,NEUTRO,44.0
23:48:10,1764298090.41673,YALAUSDT,0.04675,22.4,NEUTRO,38.9
23:48:11,1764298091.855396,SQDUSDT,0.09535,45.2,NEUTRO,46.2
23:48:13,1764298093.304287,TRADOORUSDT,2.08,20.5,NEUTRO,50.8
23:48:14,1764298094.731981,IRYSUSDT,0.037298,26.5,NEUTRO,42.4
23:48:16,1764298096.168686,MUSDT,1.2614,12.5,NEUTRO,44.7
23:48:17,1764298097.655286,YALAUSDT,0.04677,22.4,NEUTRO,38.4
23:48:19,1764298099.111738,SQDUSDT,0.0952,45.2,NEUTRO,46.4
23:48:20,1764298100.574607,TRADOORUSDT,2.075,20.5,NEUTRO,49.0
23:48:22,1764298102.0402,IRYSUSDT,0.037338,26.5,NEUTRO,42.3
23:48:23,1764298103.482671,MUSDT,1.262,12.5,NEUTRO,44.2
23:48:24,1764298104.946359,YALAUSDT,0.04676,22.4,NEUTRO,38.4
23:48:26,1764298106.380807,SQDUSDT,0.09504,45.2,NEUTRO,46.3
23:48:27,1764298107.815166,TRADOORUSDT,2.078,20.5,NEUTRO,52.0
23:48:29,1764298109.270513,IRYSUSDT,0.037327,26.5,NEUTRO,42.3
23:48:30,1764298110.70847,MUSDT,1.2616,12.5,NEUTRO,44.6
23:48:32,1764298112.15122,YALAUSDT,0.04681,22.4,NEUTRO,38.2
23:48:33,1764298113.589179,SQDUSDT,0.09535,45.2,NEUTRO,47.4
23:48:35,1764298115.05591,TRADOORUSDT,2.078,20.5,NEUTRO,52.3
23:48:36,1764298116.50506,IRYSUSDT,0.037368,26.5,NEUTRO,42.1
23:48:37,1764298117.940102,MUSDT,1.261,12.5,NEUTRO,44.2
23:48:39,1764298119.378663,YALAUSDT,0.04679,22.4,NEUTRO,38.3
23:48:40,1764298120.818312,SQDUSDT,0.09561,45.2,NEUTRO,48.9
23:48:42,1764298122.26948,TRADOORUSDT,2.081,20.5,NEUTRO,56.0
23:48:43,1764298123.969347,IRYSUSDT,0.037348,26.5,NEUTRO,42.1
23:48:45,1764298125.403769,MUSDT,1.2605,12.5,NEUTRO,44.3
23:48:46,1764298126.850413,YALAUSDT,0.04689,22.4,NEUTRO,38.5
23:48:48,1764298128.2871,SQDUSDT,0.09597,45.2,NEUTRO,48.2
23:48:49,1764298129.721576,TRADOORUSDT,2.079,20.5,NEUTRO,55.3
23:48:51,1764298131.146059,IRYSUSDT,0.037346,26.5,NEUTRO,42.1
23:48:52,1764298132.582663,MUSDT,1.2611,12.5,NEUTRO,44.3
23:48:54,1764298134.020886,YALAUSDT,0.04687,22.4,NEUTRO,38.9
23:48:55,1764298135.458133,SQDUSDT,0.09587,45.2,NEUTRO,48.3
23:48:56,1764298136.913811,TRADOORUSDT,2.079,20.5,NEUTRO,55.3
23:48:58,1764298138.346733,IRYSUSDT,0.037323,26.5,NEUTRO,42.3
23:48:59,1764298139.794641,MUSDT,1.2616,12.5,NEUTRO,44.3
23:49:01,1764298141.253582,YALAUSDT,0.04689,22.4,NEUTRO,38.8
23:49:02,1764298142.683858,SQDUSDT,0.09606,45.2,NEUTRO,47.5
23:49:04,1764298144.140911,TRADOORUSDT,2.074,20.5,NEUTRO,53.5
23:49:05,1764298145.581782,IRYSUSDT,0.037342,26.5,NEUTRO,42.1
23:49:07,1764298147.053557,MUSDT,1.2637,12.5,NEUTRO,44.2
23:49:08,1764298148.485515,YALAUSDT,0.04693,22.4,NEUTRO,38.0
23:49:09,1764298149.94139,SQDUSDT,0.09603,45.2,NEUTRO,47.6
23:49:11,1764298151.375055,TRADOORUSDT,2.069,20.5,NEUTRO,52.3
23:49:12,1764298152.815546,IRYSUSDT,0.037254,26.5,NEUTRO,42.3
23:49:14,1764298154.264065,MUSDT,1.2642,12.5,NEUTRO,44.7
23:49:15,1764298155.701844,YALAUSDT,0.04685,22.4,NEUTRO,39.0
23:49:17,1764298157.161189,SQDUSDT,0.09498,45.2,NEUTRO,47.7
23:49:18,1764298158.61397,TRADOORUSDT,2.074,20.5,NEUTRO,53.3
23:49:20,1764298160.055027,IRYSUSDT,0.037202,26.5,NEUTRO,42.3
23:49:21,1764298161.48531,MUSDT,1.2642,12.5,NEUTRO,44.7
23:49:22,1764298162.958862,YALAUSDT,0.04688,22.4,NEUTRO,39.1
23:49:24,1764298164.406379,SQDUSDT,0.09531,45.2,NEUTRO,48.2
23:49:25,1764298165.838849,TRADOORUSDT,2.082,20.5,NEUTRO,56.6
23:49:27,1764298167.294742,IRYSUSDT,0.03718,26.5,NEUTRO,42.5
23:49:28,1764298168.742014,MUSDT,1.265,12.5,NEUTRO,45.7
23:49:30,1764298170.173662,YALAUSDT,0.04699,22.4,NEUTRO,37.6
23:49:31,1764298171.705491,SQDUSDT,0.09501,45.2,NEUTRO,48.1
23:49:33,1764298173.154146,TRADOORUSDT,2.082,20.5,NEUTRO,56.6
23:49:34,1764298174.584511,IRYSUSDT,0.037177,26.5,NEUTRO,42.5
23:49:36,1764298176.052653,MUSDT,1.2692,12.5,NEUTRO,45.3
23:49:37,1764298177.494252,YALAUSDT,0.04693,22.4,NEUTRO,38.0
23:49:38,1764298178.935392,SQDUSDT,0.09502,45.2,NEUTRO,48.0
23:49:40,1764298180.425997,TRADOORUSDT,2.081,20.5,NEUTRO,56.4
23:49:41,1764298181.864559,IRYSUSDT,0.037222,26.5,NEUTRO,42.7
23:49:43,1764298183.317854,MUSDT,1.2716,12.5,NEUTRO,43.2
23:49:44,1764298184.776471,YALAUSDT,0.04702,22.4,NEUTRO,37.1
23:49:46,1764298186.229122,SQDUSDT,0.09435,45.2,NEUTRO,46.9
23:49:47,1764298187.672081,TRADOORUSDT,2.079,20.5,NEUTRO,55.3
23:49:49,1764298189.123146,IRYSUSDT,0.037217,26.5,NEUTRO,42.6
23:49:50,1764298190.556405,MUSDT,1.2704,12.5,NEUTRO,43.6
23:49:52,1764298192.015372,YALAUSDT,0.04705,22.4,NEUTRO,37.5
23:49:53,1764298193.479829,SQDUSDT,0.09367,45.2,NEUTRO,45.4
23:49:54,1764298194.926476,TRADOORUSDT,2.076,20.5,NEUTRO,53.9
23:49:56,1764298196.355707,IRYSUSDT,0.037233,26.5,NEUTRO,42.3
23:49:57,1764298197.834299,MUSDT,1.2664,12.5,NEUTRO,46.4
23:49:59,1764298199.268213,YALAUSDT,0.04703,22.4,NEUTRO,37.2
23:50:00,1764298200.706432,SQDUSDT,0.09396,45.2,NEUTRO,46.0
23:50:02,1764298202.184041,TRADOORUSDT,2.075,20.5,NEUTRO,53.6
23:50:03,1764298203.61232,IRYSUSDT,0.037271,26.5,NEUTRO,42.6
23:50:05,1764298205.042817,MUSDT,1.2678,12.5,NEUTRO,46.7
23:50:06,1764298206.514139,YALAUSDT,0.04711,22.4,NEUTRO,37.2
23:50:07,1764298207.94882,SQDUSDT,0.09414,45.2,NEUTRO,46.0
23:50:09,1764298209.389849,TRADOORUSDT,2.07,20.5,NEUTRO,52.7
23:50:10,1764298210.869395,IRYSUSDT,0.037336,26.5,NEUTRO,42.4
23:50:12,1764298212.334721,MUSDT,1.2655,12.5,NEUTRO,46.1
23:50:13,1764298213.785675,YALAUSDT,0.0471,22.4,NEUTRO,37.4
23:50:15,1764298215.265242,SQDUSDT,0.09384,45.2,NEUTRO,46.5
23:50:16,1764298216.700939,TRADOORUSDT,2.07,20.5,NEUTRO,52.8
23:50:18,1764298218.145981,IRYSUSDT,0.037457,26.5,NEUTRO,40.9
23:50:19,1764298219.625056,MUSDT,1.2638,12.5,NEUTRO,46.1
23:50:21,1764298221.075817,YALAUSDT,0.04707,22.4,NEUTRO,37.3
23:50:22,1764298222.513073,SQDUSDT,0.09432,45.2,NEUTRO,46.6
23:50:23,1764298223.999111,TRADOORUSDT,2.069,20.5,NEUTRO,52.7
23:50:25,1764298225.456251,IRYSUSDT,0.037446,26.5,NEUTRO,41.0
23:50:26,1764298226.887955,MUSDT,1.2636,12.5,NEUTRO,46.0
23:50:28,1764298228.352849,YALAUSDT,0.04705,22.4,NEUTRO,37.2
23:50:29,1764298229.786803,SQDUSDT,0.09499,45.2,NEUTRO,46.2
23:50:31,1764298231.239691,TRADOORUSDT,2.074,20.5,NEUTRO,53.9
23:50:32,1764298232.715895,IRYSUSDT,0.037499,26.5,NEUTRO,39.5
23:50:34,1764298234.154699,MUSDT,1.2636,12.5,NEUTRO,46.0
23:50:35,1764298235.598131,YALAUSDT,0.04701,22.4,NEUTRO,37.1
23:50:37,1764298237.098518,SQDUSDT,0.09511,45.2,NEUTRO,46.2
23:50:38,1764298238.541653,TRADOORUSDT,2.07,20.5,NEUTRO,53.0
23:50:39,1764298239.985944,IRYSUSDT,0.03743,26.5,NEUTRO,41.1
23:50:41,1764298241.503691,MUSDT,1.2632,12.5,NEUTRO,46.1
23:50:42,1764298242.957955,YALAUSDT,0.04705,22.4,NEUTRO,37.2
23:50:44,1764298244.397978,SQDUSDT,0.09573,45.2,NEUTRO,47.4
23:50:45,1764298245.903444,TRADOORUSDT,2.073,20.5,NEUTRO,53.4
23:50:47,1764298247.327111,IRYSUSDT,0.037401,26.5,NEUTRO,40.6
23:50:48,1764298248.766245,MUSDT,1.2633,12.5,NEUTRO,46.2
23:50:50,1764298250.258226,YALAUSDT,0.047,22.4,NEUTRO,37.0
23:50:51,1764298251.714961,SQDUSDT,0.09532,45.2,NEUTRO,45.3
23:50:53,1764298253.149388,TRADOORUSDT,2.072,20.5,NEUTRO,53.0
23:50:54,1764298254.607773,IRYSUSDT,0.03732,26.5,NEUTRO,42.2
23:50:56,1764298256.053078,MUSDT,1.2631,12.5,NEUTRO,46.1
23:50:57,1764298257.500829,YALAUSDT,0.04698,22.4,NEUTRO,37.5
23:50:58,1764298258.970213,SQDUSDT,0.09542,45.2,NEUTRO,45.8
23:51:00,1764298260.400763,TRADOORUSDT,2.073,20.5,NEUTRO,53.0
23:51:01,1764298261.827942,IRYSUSDT,0.037304,26.5,NEUTRO,42.4
23:51:03,1764298263.332616,MUSDT,1.2651,12.5,NEUTRO,46.3
23:51:04,1764298264.777185,YALAUSDT,0.04694,22.4,NEUTRO,38.0
23:51:06,1764298266.235807,SQDUSDT,0.09509,45.2,NEUTRO,45.2
23:51:07,1764298267.733798,TRADOORUSDT,2.072,20.5,NEUTRO,53.1
23:51:09,1764298269.173053,IRYSUSDT,0.037383,26.5,NEUTRO,41.3
23:51:10,1764298270.616164,MUSDT,1.2622,12.5,NEUTRO,46.9
23:51:12,1764298272.076004,YALAUSDT,0.04705,22.4,NEUTRO,37.1
23:51:13,1764298273.542826,SQDUSDT,0.09616,45.2,NEUTRO,46.4
23:51:14,1764298274.982038,TRADOORUSDT,2.075,20.5,NEUTRO,52.8
23:51:16,1764298276.431015,IRYSUSDT,0.037372,26.5,NEUTRO,41.7
23:51:17,1764298277.866896,MUSDT,1.2625,12.5,NEUTRO,47.1
23:51:19,1764298279.308532,YALAUSDT,0.047,22.4,NEUTRO,37.8
23:51:20,1764298280.772756,SQDUSDT,0.09612,45.2,NEUTRO,46.4
23:51:22,1764298282.213299,TRADOORUSDT,2.072,20.5,NEUTRO,53.1
23:51:23,1764298283.659731,IRYSUSDT,0.037374,26.5,NEUTRO,41.7
23:51:25,1764298285.10982,MUSDT,1.2621,12.5,NEUTRO,47.8
23:51:26,1764298286.54927,YALAUSDT,0.04704,22.4,NEUTRO,38.9
23:51:27,1764298287.978037,SQDUSDT,0.09628,45.2,NEUTRO,46.6
23:51:29,1764298289.459687,TRADOORUSDT,2.071,20.5,NEUTRO,52.7
23:51:30,1764298290.899513,IRYSUSDT,0.037411,26.5,NEUTRO,40.2
23:51:32,1764298292.349768,MUSDT,1.2643,12.5,NEUTRO,46.5
23:51:33,1764298293.828194,YALAUSDT,0.04701,22.4,NEUTRO,38.4
23:51:35,1764298295.275587,SQDUSDT,0.09637,45.2,NEUTRO,46.6
23:51:36,1764298296.712693,TRADOORUSDT,2.068,20.5,NEUTRO,51.0
23:51:38,1764298298.175548,IRYSUSDT,0.03739,26.5,NEUTRO,41.1
23:51:39,1764298299.62183,MUSDT,1.266,12.5,NEUTRO,46.7
23:51:41,1764298301.069845,YALAUSDT,0.04709,22.4,NEUTRO,38.5
23:51:42,1764298302.525843,SQDUSDT,0.09641,45.2,NEUTRO,46.4
23:51:43,1764298303.978288,TRADOORUSDT,2.071,20.5,NEUTRO,52.5
23:51:45,1764298305.41103,IRYSUSDT,0.037408,26.5,NEUTRO,40.3
23:51:46,1764298306.898505,MUSDT,1.2683,12.5,NEUTRO,46.1
23:51:48,1764298308.332539,YALAUSDT,0.04713,22.4,NEUTRO,39.3
23:51:49,1764298309.78859,SQDUSDT,0.09698,45.2,NEUTRO,45.9
23:51:51,1764298311.260621,TRADOORUSDT,2.072,20.5,NEUTRO,53.1
23:51:52,1764298312.688735,IRYSUSDT,0.037425,26.5,NEUTRO,40.7
23:51:54,1764298314.131775,MUSDT,1.27,12.5,NEUTRO,46.8
23:51:55,1764298315.619067,YALAUSDT,0.04715,22.4,NEUTRO,39.3
23:51:57,1764298317.059184,SQDUSDT,0.09654,45.2,NEUTRO,45.7
23:51:58,1764298318.508137,TRADOORUSDT,2.071,20.5,NEUTRO,52.5
23:51:59,1764298319.963414,IRYSUSDT,0.037409,26.5,NEUTRO,40.2
23:52:01,1764298321.392654,MUSDT,1.2692,12.5,NEUTRO,46.3
23:52:02,1764298322.832552,YALAUSDT,0.04705,22.4,NEUTRO,39.3
23:52:04,1764298324.313224,SQDUSDT,0.09662,45.2,NEUTRO,45.9
23:52:05,1764298325.766319,TRADOORUSDT,2.069,20.5,NEUTRO,51.5
23:52:07,1764298327.217765,IRYSUSDT,0.037388,26.5,NEUTRO,40.8
23:52:08,1764298328.696805,MUSDT,1.2687,12.5,NEUTRO,46.9
23:52:10,1764298330.140761,YALAUSDT,0.04691,22.4,NEUTRO,37.8
23:52:11,1764298331.583937,SQDUSDT,0.09618,45.2,NEUTRO,45.1
23:52:13,1764298333.068564,TRADOORUSDT,2.064,20.5,NEUTRO,50.6
23:52:14,1764298334.497051,IRYSUSDT,0.037355,26.5,NEUTRO,41.8
23:52:15,1764298335.936122,MUSDT,1.2701,12.5,NEUTRO,48.8
23:52:17,1764298337.401285,YALAUSDT,0.0469,22.4,NEUTRO,37.9
